age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44.0,Private,167725.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,24.0,United-States,<=50K
17.0,Local-gov,308901.0,11th,7.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
22.0,INVALID,120572.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Local-gov,273051.0,Bachelors,13.0,Never-married,c-ptouTehsp,INVALID,White,Male,0.0,0.0,40.0,United-States,<=50K.
35.0,Private,233786.0,11th,7.0,Separated,Other-service,Unmarried,White,Male,0.0,0.0,20.0,United-States,<=50K
61.0,Private,200427.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.5>K
21.0,Private,283969.0,HS-grad,9.0,Never-married,arprt-afsCei,Own-child,White,,0.0,0.0,40.0,Mexico,<=50K
37.0,Private,220644.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,?,INVALID
17.0,?,170320.0,11th,7.0,Never-married,?,Own-child,White,Female,0.0,0.0,8.0,United-States,<=50K
17.0,?,110998.0,Some-college,10.0,Never-married,?,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,iipenplsPih,<=50K
21.0,Private,56520.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Self-emp-not-inc,100368.0,9h,5.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,27.0,United-States,INVALID
26.0,State-gov,130302.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
44.0,Private,117936.0,INVALID,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K.
52.0,Private,177995.0,1st-4th,2.0,Married-civ-spouse,Farming-fishing,INVALID,White,Male,0.0,0.0,56.0,Mexico,>50K
36.0,Private,356838.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,canada,<=50K
37.0,Local-gov,203628.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,54.0,United-States,>50K.
47.0,Private,161187.0,INVALID,8.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,INVALID
32.0,Private,80945.0,HS-grad,9.0,Married-civ-spouse,12345,Husband,White,Male,0.0,0.0,40.0,gaaurciaN,INVALID
,Self-emp-not-inc,123983.0,Some-college,10.0,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,63.0,South,<=50K
26.0,Private,76491.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
27.0,State-gov,280618.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
69.0,Private,269499.0,HS-grad,9.0,Widowed,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,8.0,United-States,<=50K
38.0,Private,33394.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,75.0,United-States,>50K.
31.0,Private,112115.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K.
47.0,INVALID,168191.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0=K<
18.0,Private,162840.0,INVALID,8.0,INVALID,Sales,Own-child,,Female,0.0,0.0,20.0,United-States,<=50K
41.0,Private,207685.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,21.0,United-States,<=50K
22.0,Private,141003.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,,<=50K.
39.0,Private,342768.0,Some-college,10.0,Married-civ-spouse,transport-moving,INVALID,white,Male,0.0,0.0,40.0,United-States,>50K.
40.0,INVALID,204235.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States,>50K
47.0,Self-emp-inc,79627.0,Prof-school,15.0,Divorced,Prof-specialty,Not-in-family,White,INVALID,27828.0,0.0,50.0,United-States,>50K
47.0,Self-emp-not-inc,149116.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
41.0,Private,29702.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
31.0,Private,207537.0,Some-college,10.0,INVALID,INVALID,Not-in-family,White,Male,2174.0,0.0,52.0,United-States,<=50K.
29.0,Private,359155.0,HS-grad,9.0,Separated,Transport-moving,Unmarried,White,Female,0.0,0.0,30.0,United-States,
38.0,Private,206520.0,INVALID,9.0,peia-rc-oruussMdvi,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
23.0,Private,149224.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,INVALID,<=50K
47.0,Private,34248.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
27.0,private,209472.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
63.0,Private,287972.0,Bachelors,13.0,Widowed,Other-service,Other-relative,Black,Female,0.0,0.0,20.0,United-States,<=50K.
30.0,Private,149427.0,9th,5.0,INVALID,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
42.0,Local-gov,914261,Some-college,10.0,Married-civ-spouse,Protective-serv,INVALID,White,Male,0.0,0.0,40.0,INVALID,>50K
47.0,Private,347088.0,5th-6th,3.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K.
29.0,Private,250967.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States,<=50K
60.0,Self-emp-not-inc,119471.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Japan,<=50K.
22.0,Private,156822.0,10th,6.0,Never-married,Sales,Not-in-family,White,Female,0.0,1762.0,25.0,United-States,<=50K
30.0,Local-gov,44566.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80.0,United-States,INVALID
43.0,Private,198965.0,Some-college,10.0,Married-civ-spouse,ales,Husband,White,Male,0.0,0.0,38.0,United-States,>50K
50.0,Local-gov,234143.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,45.0,United-States,>50K
21.0,INVALID,117583.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K.
22.0,Private,163911.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
60.0,Private,76127.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35.0,United-States,>50K
20.0,Private,54152.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,?,<=50K
73.0,Self-emp-not-inc,268832.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K.
46.0,Local-gov,200727.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K.
44.0,Private,84141.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,65.0,United-States,<=50K.
34.0,Private,234537.0,Assoc-acdm,12.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Private,194259.0,INVALID,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,Germany,<=50K
20.0,Private,306639.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
30.0,Private,109117.0,Assoc-voc,11.0,Never-married,INVALID,Own-child,White,lfMa,0.0,0.0,45.0,United-States,<=50K
51.0,Private,332243.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50
53.0,Private,152657.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Private,101656.0,10th,6.0,Never-married,INVALID,Not-in-family,Asian-Pac-Islander,male,0.0,0.0,40.0,Vietnam,<=50K
27.0,Private,359155.0,Bachelors,216,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
43.0,Private,412379.0,Some-college,10.0,Never-married,Other-service,ynmarried,INVALID,Female,0.0,0.0,28.0,United-States,<=50K.
48.0,State-gov,77102.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Mlea,0.0,0.0,45.0,United-States,>50K.
65.0,?,198019.0,HS-grad,9.0,Widowed,?,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
38.0,Private,368140.0,Bachelors,13.0,INVALID,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
27.0,Private,189462.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,46.0,United-States,<=50K
46.0,Self-emp-not-inc,102869.0,HS-grad,9.0,Married-civ-spouse,INVALID,HUSBAND,White,Male,0.0,0.0,40.0,United-States,>50K.
44.0,Private,146908.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
24.0,Private,130442.0,Assoc-voc,11.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K.
34.0,INVALID,48935.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,123384.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K.
22.0,Private,380899.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K.
59.0,Private,368005.0,11th,7.0,INVALID,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Private,244172.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,35.0,?,<=50K
30.0,Private,236861.0,HS-grad,9.0,INVALID,Exec-managerial,INVALID,White,Male,0.0,1876.0,45.0,United-States,<=50K
64.0,Local-gov,78866.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,192964.0,HS-grad,9.0,Divorced,INVALID,medminrar,White,Female,0.0,0.0,65.0,nited-States,<=50K
46.0,Self-emp-not-inc,245724.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
52.0,Private,165681.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,31221.0,INVALID,9.0,Divorced,Other-service,weamdinrr,White,Female,0.0,0.0,30.0,United-States,<=50K
35.0,Private,914261,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,108706.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K.
55.0,Self-emp-not-inc,170350.0,INVALID,9.0,Divorced,Other-service,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Private,236246.0,Assoc-acdm,12.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,State-gov,187686.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,INVALID
25.0,Private,164488.0,Assoc-acdm,12.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K.
40.0,Private,239708.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
36.0,Self-emp-inc,180477.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
21.0,?,140012.0,Some-college,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
48.0,Self-emp-inc,481987.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Self-emp-not-inc,116666.0,,14.0,Divorced,Prof-specialty,INVALID,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,>50K
22.0,Private,197613.0,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,INVALID,Female,0.0,0.0,30.0,United-States,<=50K
58.0,Private,175017.0,11th,7.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1672.0,40.0,United-States,<=50K.
44.0,Local-gov,193144.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K.
45.0,State-gov,190406.0,Prof-school,15.0,Divorced,cfPsyolrte-ai,Unmarried,Black,Male,25236.0,0.0,36.0,United-States,>50K
33.0,Private,92003.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,eWfi,White,Female,0.0,0.0,40.0,United-States,<=50K.
27.0,Private,271714.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
22.0,Private,228394.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K.
38.0,INVALID,29874.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,INVALID,<=50K
31.0,Private,147215.0,h21,8.0,12345,Other-service,Unmarried,White,Female,0.0,0.0,21.0,United-States,<=50K
37.0,Private,412296.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,INVALID,Male,0.0,0.0,35.0,Mexico,>50K
58.0,Self-emp-not-inc,914261.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,United-States,>50K
36.0,Private,139364.0,Bachelors,13.0,erssuaaerMb--tieondp,INVALID,Not-in-family,White,Male,10520.0,0.0,40.0,Irleand,>50K.
35.0,Private,119992.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,INVALID,White,Male,0.0,0.0,45.0,United-States,K=<50
29.0,Private,177955.0,9th,5.0,Never-married,Priv-house-serv,Unmarried,White,Female,0.0,0.0,24.0,El-Salvldor,
20.0,Private,122649.0,HS-grad,9.0,Never-married,INVALID,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
22.0,Private,437994.0,Some-college,10.0,Never-married,Other-servie,Other-relative,Black,Male,0.0,0.0,20.0,United-States,<=50K
31.0,State-gov,29152.0,12th,8.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,INVALID,<=50K
40.0,Private,200574.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,INVALID,0.0,0.0,44.0,United-States,<=50K
31.0,Private,73514.0,HS-grad,9.0,Never-married,INVALID,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,0K5<g
19.0,?,309284.0,l-mlegoSeeco,10.0,Never-married,?,not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,State-god,136996.0,Some-college,10.0,married-civ-spouse,INVALID,Husband,Black,Male,0.0,0.0,48.0,INVALID,<=50K
37.0,Private,271013.0,HS-grad,9.0,Divorced,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,238342.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K.
37.0,Private,135089.0,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,56.0,United-States,<=50K.
32.0,Private,236770.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,
,Self-emp-inc,188861.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1564.0,50.0,United-States,>50K.
43.0,Self-emp-not-inc,271665.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
30.0,Local-gov,131776.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,INVALID,0.0,0.0,40.0,United-States,<=50K
40.0,Private,249039.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,INVALID,leFeam,0.0,0.0,40.0,United-States,INVALID
24.0,Self-emp-inc,189148.0,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50
27.0,State-gov,136077.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,12345,<=50K.
58.0,Self-emp-inc,183870.0,10th,6.0,Married-civ-spouse,Transport-moving,Wife,White,Female,0.0,0.0,40.0,,<=50K
63.0,Private,161563.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
28.0,Local-gov,91670.0,Bachelors,13.0,Never-married,INVALID,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K.
29.0,Federal-gov,339002.0,Assoc-voc,11.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
45.0,INVALID,111994.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K.
26.0,Private,219199.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K.
24.0,INVALID,140027.0,Some-college,10.0,Never-married,Machine-op-inspct,INVALID,INVALID,Female,0.0,0.0,45.0,United-States,INVALID
72.0,Private,116640.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471.0,0.0,20.0,United-States,<=50K
50.0,Private,154728.0,cg-elslooeem,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
48.0,Private,115585.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,44675.0,Doctorate,16.0,INVALID,Prof-specialty,Husband,White,Male,0.0,0.0,65.0,INVALID,>50K
56.0,Private,226985.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
35.0,Self-emp-not-inc,166416.0,INVALID,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
45.0,Federal-gov,201127.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,56.0,United-States,>50K
76.0,Private,316185.0,t7-uthh,4.0,Woedidw,Protective-serv,Not-in-family,White,Female,0.0,0.0,12.0,United-States,<=50K
18.0,Private,111476.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,211435.0,HS-grad,9.0,INVALID,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,914261.0,HS-grad,9.0,Never-married,lradaeHrescns-len,INVALID,White,Male,0.0,0.0,20.0,Mexico,<=50K
22.0,Private,256504.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Feamle,0.0,0.0,40.0,INVALID,<=50K
40.0,Private,914261,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
56.0,Private,87584.0,HS-grad,9.0,INVALID,ervet-seOirch,Unmarried,White,Female,0.0,0.0,40.0,12345,<=50K
26.0,Self-emp-not-inc,93806.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,INVALID
52.0,Private,145409.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
17.0,Private,108273.0,10th,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,12.0,United-States,<=50K
24.0,Private,285775.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K.
65.0,State-gov,172348.0,12345,9.0,hidowdW,INVALID,Unmarried,White,INVALID,0.0,0.0,20.0,United-States,<=50K.
47.0,Private,199832.0,HS-grad,9.0,Married-civ-spouse,CRAFT-REPAIR,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Local-gov,175262.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,0.0,35.0,United-States,<=50K
27.0,State-gov,249362.0,Some-college,10.0,Married-civ-spouse,Transprt-moving,Husband,White,Male,3411.0,0.0,40.0,United-States,<=50K
55.0,?,389479.0,Masters,14.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
61.0,Private,313170.0,HS-grad,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K.
45.0,Private,172274.0,Doctorate,16.0,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,3004.0,35.0,,>50K
32.0,Private,328199.0,Assoc-voc,11.0,iedeNrvbme-ra,Tech-support,Not-in-family,White,Female,0.0,0.0,64.0,United-States,<=50K
33.0,Private,35378.0,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,INVALID,0.0,0.0,45.0,United-States,>50K
47.0,Self-emp-inc,201699.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
68.0,Private,339168.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
77.0,Private,83601.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Private,388023.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K
37.0,Private,112271.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,UNITED-STATES,>50K
73.0,State-gov,74040.0,7th-8th,4.0,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,164395.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
34.0,Local-gov,914261,9th,5.0,Never-married,Other-service,INVALID,White,Male,0.0,0.0,40.0,United-States,<=50K
60.0,Private,131681.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
27.0,Private,183802.0,INVALID,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
53.0,Private,914261.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,INVALID,<=50K
38.0,Private,30529.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3411.0,0.0,40.0,United-States,<=50K.
43.0,Private,914261.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,25.0,United-States,<=50K
29.0,Private,263855.0,12th,8.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Local-gov,287160.0,11th,7.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,7.0,United-States,<=50K.
20.0,Private,183594.0,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Private,187308.0,Some-college,10.0,Married-civ-spouse,Other-service,Other-relative,White,Male,0.0,0.0,35.0,United-States,<=50K.
18.0,Private,452452.0,10th,6.0,Never-married,Priv-house-serv,Own-child,Black,Female,0.0,0.0,20.0,United-States,<=50K
21.0,INVALID,285457.0,Some-college,10.0,Never-married,Transport-moving,INVALID,White,leaM,0.0,0.0,50.0,United-States,<=50K
