age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Private,241895,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
44,Self-emp-inc,311357,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
56,Self-emp-inc,187355,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,Canada,>50K
37,Private,182668,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
31,Private,374833,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
35,Self-emp-not-inc,269300,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Female,0,0,60,United-States,<=50K
33,Private,172304,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K.
17,Private,89821,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
72,Self-emp-inc,199233,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,35,United-States,>50K.
38,Private,149419,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,55950,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
38,Private,809585,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
58,Private,195878,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K.
28,Private,119793,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,144361,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
31,Local-gov,32593,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K.
39,Private,207568,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,>50K
47,Private,159075,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K.
18,Private,118938,11th,7,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
33,Private,97939,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,42,United-States,<=50K
52,Private,400004,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
17,Private,177629,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
35,Private,107160,12th,8,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
42,Private,403187,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
20,Private,84726,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Local-gov,202027,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
62,Federal-gov,164021,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
18,Private,39222,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,131230,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,50,United-States,<=50K.
24,Private,117167,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,53,United-States,<=50K
34,Private,379798,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,Private,205474,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
44,Local-gov,236321,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,25,United-States,<=50K
31,Private,46807,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,392812,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K.
32,Private,35595,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,251694,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
31,State-gov,86143,HS-grad,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
52,Federal-gov,290856,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-inc,543042,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,50,United-States,>50K
27,Private,221912,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,374918,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
34,Private,90705,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,1485,40,United-States,<=50K
64,Private,285610,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K.
53,Local-gov,135102,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,2002,45,United-States,<=50K
34,Private,109917,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K.
24,Private,36058,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
20,Private,373935,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
56,Private,142182,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
69,State-gov,34339,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,229236,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,Puerto-Rico,<=50K
34,Private,179877,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
44,Private,191256,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,340917,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,2174,0,45,United-States,<=50K.
22,Private,157145,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
56,Self-emp-not-inc,296991,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,England,>50K.
54,Local-gov,105788,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,37,United-States,>50K.
41,Federal-gov,19914,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
33,Private,133278,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
46,Private,165953,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
41,Private,369781,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K.
20,?,133061,9th,5,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,160594,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,3,United-States,<=50K
19,?,182609,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,25,United-States,<=50K
34,Private,48014,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
21,Private,184543,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,356934,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K.
46,Local-gov,192235,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K.
40,Private,105794,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,14084,0,50,United-States,>50K
60,Private,178312,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,65,United-States,>50K
37,Federal-gov,90881,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,8614,0,55,United-States,>50K
23,Private,121471,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,286026,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K.
30,Private,204704,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,>50K
20,Private,33551,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,230246,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,>50K
51,Private,338620,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
38,Private,58108,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
44,Private,326232,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K
66,Private,214469,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,13,United-States,<=50K
42,Private,85995,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,32668,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,>50K
59,Private,118479,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K.
43,Federal-gov,77370,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,349884,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
26,Private,279833,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2258,45,United-States,>50K
50,Private,31014,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
49,Self-emp-not-inc,340755,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K.
37,Private,123211,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,44,United-States,>50K
47,State-gov,142287,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K.
21,Private,153209,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
46,Local-gov,354962,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
47,Local-gov,171807,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
45,Private,229516,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,72,Mexico,<=50K
41,Private,173858,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
22,Private,396895,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,<=50K
24,Private,183772,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K.
42,Private,201466,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
48,Private,188432,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,46,United-States,>50K
67,?,209137,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,257863,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K.
64,Private,151540,11th,7,Widowed,Tech-support,Unmarried,White,Female,0,0,16,United-States,<=50K
58,Private,280309,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,60,United-States,>50K
20,Private,316702,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
44,Private,304175,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K.
73,Private,198526,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,32,United-States,<=50K
67,?,159542,5th-6th,3,Widowed,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
22,Private,203076,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K.
80,Private,249983,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
31,Private,37546,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,35,United-States,>50K
41,Private,174540,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,United-States,<=50K
53,Private,139522,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1573,40,Italy,<=50K.
32,Private,206609,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K.
33,Private,157887,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K.
25,Private,276310,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
46,Private,161508,10th,6,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20,Self-emp-inc,266400,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K.
20,Private,129024,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K.
33,Private,137310,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,?,<=50K
36,Private,185394,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K.
44,Private,267717,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,>50K
27,Local-gov,230885,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,>50K
40,Private,225823,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
25,Private,104662,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,22,United-States,<=50K
36,Private,290861,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K.
23,Private,205865,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,United-States,<=50K
33,Private,172304,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
58,Self-emp-not-inc,321171,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,130078,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
18,Private,130849,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,8,United-States,<=50K
35,Private,150057,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,48,United-States,<=50K.
20,Private,24008,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K.
27,Private,104993,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K.
26,Private,213383,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K.
43,Local-gov,598995,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,42,United-States,<=50K
38,Private,296999,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,70,United-States,<=50K
74,Private,146365,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K.
17,Private,151141,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
34,Self-emp-not-inc,151733,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K.
19,?,117444,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
31,Local-gov,176185,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4064,0,40,?,<=50K
21,Private,335570,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,?,<=50K
68,Federal-gov,232151,Some-college,10,Divorced,Adm-clerical,Other-relative,Black,Female,2346,0,40,United-States,<=50K
22,Private,148187,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
43,Private,180138,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
35,Self-emp-inc,368825,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
33,Private,292603,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,30,Dominican-Republic,<=50K.
37,Private,188774,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,197054,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
43,Self-emp-not-inc,130126,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
45,Local-gov,197332,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,233130,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
50,Private,128478,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K
63,Private,361631,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
58,Self-emp-not-inc,426263,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States,<=50K.
28,Private,218039,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,155475,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,35969,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,<=50K
79,Private,149912,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K.
46,Private,164682,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,348960,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K.
37,Private,81965,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K.
33,Private,142675,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
53,Private,156612,12th,8,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,292803,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
24,Private,253190,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K.
27,Private,146764,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
36,Private,99872,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
33,Private,392812,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K.
37,Self-emp-not-inc,289430,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K.
22,?,219941,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Private,282389,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,70,United-States,<=50K.
23,Private,62278,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,278073,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,30,United-States,<=50K
42,Private,115511,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,497788,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,192793,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,187447,Some-college,10,Separated,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K.
29,Private,130438,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,195844,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,13550,0,50,United-States,>50K.
20,Private,313786,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K.
26,Private,82091,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K.
54,Federal-gov,28683,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,41,United-States,>50K.
45,Private,187563,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,45,United-States,<=50K.
74,Private,84197,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,10,United-States,<=50K
27,Self-emp-not-inc,300777,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K
35,Private,312232,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
57,Federal-gov,223892,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K.
45,Private,243743,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K.
35,Private,82552,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,215310,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
54,Private,183668,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K.
47,Private,265275,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,195253,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
46,Private,20534,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K.
17,Private,186677,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K
41,Private,174189,9th,5,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,95540,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,<=50K
54,Private,175262,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,39986,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,207277,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27,Private,130807,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,180931,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K.
24,Private,22201,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,Thailand,<=50K
28,Private,190836,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,United-States,<=50K
46,Local-gov,207677,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
20,Private,260254,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K.
47,Local-gov,172246,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
19,Private,283033,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,297991,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,0,1977,75,Cambodia,>50K.
58,Private,138285,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
17,Private,242871,10th,6,Never-married,Sales,Own-child,White,Female,594,0,12,United-States,<=50K.
42,Private,187294,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
23,Private,142766,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,18,United-States,<=50K.
44,Self-emp-not-inc,57233,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,175232,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
69,Private,183791,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K.
69,Private,71489,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
19,Private,243942,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K.
50,Private,177705,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,135645,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
35,Private,178948,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
47,Local-gov,114459,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K
30,Private,323069,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,113806,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,?,>50K
24,Private,376393,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Private,58535,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
46,Private,241935,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,7688,0,40,United-States,>50K
48,Private,192791,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,397346,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K.
32,Private,180871,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K.
19,?,20469,HS-grad,9,Never-married,?,Other-relative,Asian-Pac-Islander,Female,0,0,12,South,<=50K
25,Private,199545,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K.
43,Private,60001,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
30,Private,130021,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,United-States,<=50K
34,Private,61559,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K.
36,Private,558344,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,48,United-States,<=50K.
58,Local-gov,81132,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,80,Philippines,>50K.
56,State-gov,274111,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,1669,40,United-States,<=50K
32,Private,176185,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,4787,0,40,United-States,>50K.
33,Private,206512,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,217460,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,Private,323009,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Germany,<=50K
35,Private,283122,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
33,Private,245211,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K.
